Num_Acc;luminosite
200500005874;5
200500005875;1
200500005876;5
200500005877;1
200500005878;1
200500005879;2
200500005880;1
200500005881;1
200500005882;2
200500005883;5
200500005884;5
200500005885;1
200500005886;1
200500005887;1
200500005888;5
200500005889;5
200500005890;5
200500005891;1
200500005892;1
200500005893;5
200500005894;1
200500005895;5
200500005896;1
200500005897;1
200500005898;1
200500005899;1
200500005900;1
200500005901;5
200500005902;1
200500005903;5
200500005904;5
200500005905;1
200500005906;1
200500005907;1
200500005908;1
200500005909;1
200500005910;5
200500005911;5
200500005912;5
200500005913;1
200500005914;1
200500005915;1
200500005916;2
200500005917;5
200500005918;1
200500005919;5
200500005920;5
200500005921;1
200500005922;1
200500005923;1
200500005924;1
200500005925;2
200500005926;5
200500005927;1
200500005928;5
200500005929;5
200500005930;1
200500005931;5
200500005932;1
200500005933;5
200500005934;2
200500005935;1
200500005936;5
200500005937;5
200500005938;5
200500005939;2
200500005940;5
200500005941;5
200500005942;1
200500005943;5
200500005944;1
200500005945;1
200500005946;1
200500005947;5
200500005948;5
200500005949;1
200500005950;1
200500005951;5
200500005952;5
200500005953;1
200500005954;5
200500005955;5
200500005956;1
200500005957;1
200500005958;1
200500005959;1
200500005960;1
200500005961;1
200500005962;5
200500005963;5
200500005964;1
200500005965;1
200500005966;5
200500005967;1
200500005968;1
200500005969;1
200500005970;1
200500005971;2
200500005972;5
200500005973;5
200500005974;1
200500005975;1
200500005976;5
200500005977;5
200500005978;1
200500005979;1
200500005980;1
200500005981;1
200500005982;1
200500005983;1
200500005984;5
200500005985;2
200500005986;1
200500005987;5
200500005988;1
200500005989;5
200500005990;5
200500005991;5
200500005992;5
200500005993;1
200500005994;1
200500005995;1
200500005996;1
200500005997;1
200500005998;1
200500005999;5
200500006000;5
200500006001;5
200500006002;5
200500006003;1
200500006004;1
200500006005;1
200500006006;1
200500006007;1
200500006008;5
200500006009;5
200500006010;1
200500006011;1
200500006012;1
200500006013;2
200500006014;5
200500006015;1
200500006016;5
200500006017;1
200500006018;1
200500006019;1
200500006020;1
200500006021;1
200500006022;5
200500006023;1
200500006024;1
200500006025;5
200500006026;1
200500006027;5
200500006028;5
200500006029;1
200500006030;5
200500006031;3
200500006032;1
200500006033;1
200500006034;5
200500006035;3
200500006036;2
200500006037;5
200500006038;2
200500006039;1
200500006040;2
200500006041;1
200500006042;1
200500006043;1
200500006044;1
200500006045;5
200500006046;1
200500006047;1
200500006048;5
200500006049;1
200500006050;5
200500006051;5
200500006052;1
200500006053;5
200500006054;5
200500006055;1
200500006056;1
200500006057;1
200500006058;1
200500006059;1
200500006060;1
200500006061;1
200500006062;1
200500006063;1
200500006064;1
200500006065;1
200500006066;1
200500006067;5
200500006068;5
200500006069;1
200500006070;1
200500006071;5
200500006072;1
200500006073;1
200500006074;5
200500006075;5
200500006076;1
200500006077;1
200500006078;1
200500006079;5
200500006080;2
200500006081;5
200500006082;5
200500006083;1
200500006084;2
200500006085;2
200500006086;1
200500006087;1
200500006088;1
200500006089;5
200500006090;5
200500006091;1
200500006092;5
200500006093;1
200500006094;2
200500006095;5
200500006096;1
200500006097;2
200500006098;2
200500006099;5
200500006100;5
200500006101;2
200500006102;1
200500006103;1
200500006104;1
200500006105;1
200500006106;1
200500006107;2
200500006108;5
200500006109;1
200500006110;1
200500006111;1
200500006112;5
200500006113;1
200500006114;1
200500006115;1
200500006116;5
200500006117;2
200500006118;1
200500006119;2
200500006120;1
200500006121;1
200500006122;1
200500006123;3
200500006124;5
200500006125;5
200500006126;1
200500006127;5
200500006128;3
200500006129;1
200500006130;4
200500006131;5
200500006132;5
200500006133;1
200500006134;5
200500006135;1
200500006136;1
200500006137;2
200500006138;1
200500006139;5
200500006140;1
200500006141;1
200500006142;2
200500006143;1
200500006144;5
200500006145;2
200500006146;1
200500006147;5
200500006148;1
200500006149;5
200500006150;5
200500006151;1
200500006152;1
200500006153;1
200500006154;1
200500006155;5
200500006156;1
200500006157;1
200500006158;1
200500006159;1
200500006160;1
200500006161;1
200500006162;1
200500006163;5
200500006164;1
200500006165;4
200500006166;5
200500006167;1
200500006168;1
200500006169;1
200500006170;1
200500006171;5
200500006172;4
200500006173;1
200500006174;1
200500006175;4
200500006176;1
200500006177;1
200500006178;5
200500006179;5
200500006180;5
200500006181;1
200500006182;1
200500006183;5
200500006184;5
200500006185;1
200500006186;5
200500006187;5
200500006188;1
200500006189;1
200500006190;5
200500006191;5
200500006192;1
200500006193;1
200500006194;1
200500006195;1
200500006196;1
200500006197;3
200500006198;1
200500006199;5
200500006200;5
200500006201;1
200500006202;1
200500006203;1
200500006204;5
200500006205;3
200500006206;1
200500006207;1
200500006208;5
200500006209;1
200500006210;5
200500006211;1
200500006212;1
200500006213;5
200500006214;5
200500006215;1
200500006216;3
200500006217;1
200500006218;5
200500006219;2
200500006220;1
200500006221;5
200500006222;4
200500006223;5
200500006224;1
200500006225;5
200500006226;2
200500006227;1
200500006228;5
200500006229;2
200500006230;1
200500006231;1
200500006232;1
200500006233;2
200500006234;5
200500006235;1
200500006236;1
200500006237;1
200500006238;1
200500006239;5
200500006240;1
200500006241;1
200500006242;1
200500006243;5
200500006244;5
200500006245;1
200500006246;1
200500006247;1
200500006248;1
200500006249;3
200500006250;1
200500006251;1
200500006252;1
200500006253;1
200500006254;1
200500006255;5
200500006256;1
200500006257;5
200500006258;1
200500006259;3
200500006260;3
200500006261;1
200500006262;1
200500006263;3
200500006264;1
200500006265;2
200500006266;2
200500006267;2
200500006268;3
200500006269;1
200500006270;1
200500006271;1
200500006272;3
200500006273;5
200500006274;1
200500006275;3
200500006276;3
200500006277;2
200500006278;1
200500006279;1
200500006280;2
200500006281;5
200500006282;5
200500006283;1
200500006284;1
200500006285;3
200500006286;1
200500006287;1
200500006288;1
200500006289;1
200500006290;5
200500006291;2
200500006292;1
200500006293;2
200500006294;1
200500006295;1
200500006296;1
200500006297;1
200500006298;1
200500006299;1
200500006300;1
200500006301;5
200500006302;1
200500006303;3
200500006304;1
200500006305;1
200500006306;5
200500006307;1
200500006308;2
200500006309;1
200500006310;1
200500006311;3
200500006312;3
200500006313;3
200500006314;1
200500006315;1
200500006316;5
200500006317;1
200500006318;1
200500006319;5
200500006320;2
200500006321;1
200500006322;3
200500006323;1
200500006324;1
200500006325;1
200500006326;2
200500006327;1
200500006328;1
200500006329;5
200500006330;5
200500006331;3
200500006332;5
200500006333;1
200500006334;1
200500006335;1
200500006336;1
200500006337;1
200500006338;5
200500006339;5
200500006340;5
200500006341;3
200500006342;1
200500006343;5
200500006344;3
200500006345;1
200500006346;5
200500006347;1
200500006348;1
200500006349;1
200500006350;1
200500006351;3
200500006352;1
200500006353;1
200500006354;1
200500006355;1
200500006356;1
200500006357;2
200500006358;5
200500006359;1
200500006360;5
200500006361;2
200500006362;1
200500006363;4
200500006364;5
200500006365;5
200500006366;2
200500006367;3
200500006368;5
200500006369;5
200500006370;1
200500006371;2
200500006372;1
200500006373;1
200500006374;3
200500006375;5
200500006376;2
200500006377;2
200500006378;1
200500006379;1
200500006380;1
200500006381;1
200500006382;1
200500006383;5
200500006384;1
200500006385;5
200500006386;1
200500006387;1
200500006388;1
200500006389;5
200500006390;5
200500006391;1
200500006392;3
200500006393;5
200500006394;1
200500006395;1
200500006396;1
200500006397;1
200500006398;1
200500006399;2
200500006400;5
200500006401;1
200500006402;5
200500006403;4
200500006404;2
200500006405;5
200500006406;3
200500006407;1
200500006408;5
200500006409;5
200500006410;4
200500006411;3
200500006412;1
200500006413;1
200500006414;1
200500006415;5
200500006416;5
200500006417;1
200500006418;1
200500006419;3
200500006420;1
200500006421;3
200500006422;1
200500006423;5
200500006424;5
200500006425;1
200500006426;3
200500006427;1
200500006428;1
200500006429;1
200500006430;2
200500006431;5
200500006432;5
200500006433;3
200500006434;1
200500006435;3
200500006436;2
200500006437;1
200500006438;3
200500006439;1
200500006440;1
200500006441;1
200500006442;1
200500006443;1
200500006444;5
200500006445;2
200500006446;1
200500006447;1
200500006448;5
200500006449;5
200500006450;1
200500006451;1
200500006452;1
200500006453;3
200500006454;4
200500006455;2
200500006456;2
200500006457;2
200500006458;1
200500006459;3
200500006460;3
200500006461;3
200500006462;3
200500006463;3
200500006464;1
200500006465;1
200500006466;1
200500006467;1
200500006468;3
200500006469;2
200500006470;1
200500006471;3
200500006472;1
200500006473;2
200500006474;1
200500006475;1
200500006476;1
200500006477;1
200500006478;3
200500006479;1
200500006480;1
200500006481;1
200500006482;1
200500006483;2
200500006484;1
200500006485;1
200500006486;3
200500006487;3
200500006488;5
200500006489;1
200500006490;1
200500006491;5
200500006492;5
200500006493;1
200500006494;1
200500006495;1
200500006496;1
200500006497;1
200500006498;1
200500006499;1
200500006500;1
200500006501;5
200500006502;1
200500006503;1
200500006504;1
200500006505;1
200500006506;1
200500006507;1
200500006508;1
200500006509;1
200500006510;1
200500006511;1
200500006512;5
200500006513;4
200500006514;5
200500006515;1
200500006516;5
200500006517;1
200500006518;5
200500006519;5
200500006520;3
200500006521;1
200500006522;1
200500006523;5
200500006524;1
200500006525;5
200500006526;1
200500006527;4
200500006528;1
200500006529;1
200500006530;1
200500006531;3
200500006532;5
200500006533;5
200500006534;3
200500006535;1
200500006536;1
200500006537;1
200500006538;3
200500006539;1
200500006540;1
200500006541;5
200500006542;5
200500006543;5
200500006544;2
200500006545;1
200500006546;5
200500006547;5
200500006548;1
200500006549;4
200500006550;1
200500006551;2
200500006552;3
200500006553;3
200500006554;1
200500006555;3
200500006556;2
200500006557;1
200500006558;5
200500006559;1
200500006560;1
200500006561;5
200500006562;5
200500006563;3
200500006564;3
200500006565;3
200500006566;5
200500006567;1
200500006568;2
200500006569;1
200500006570;1
200500006571;1
200500006572;1
200500006573;1
200500006574;1
200500006575;1
200500006576;1
200500006577;1
200500006578;5
200500006579;5
200500006580;2
200500006581;1
200500006582;1
200500006583;3
200500006584;1
200500006585;1
200500006586;3
200500006587;1
200500006588;5
200500006589;1
200500006590;4
200500006591;3
200500006592;3
200500006593;1
200500006594;1
200500006595;5
200500006596;5
200500006597;5
200500006598;4
200500006599;5
200500006600;1
200500006601;1
200500006602;5
200500006603;1
200500006604;5
200500006605;5
200500006606;1
200500006607;5
200500006608;5
200500006609;5
200500006610;2
200500006611;5
200500006612;5
200500006613;1
200500006614;5
200500006615;5
200500006616;5
200500006617;5
200500006618;1
200500006619;1
200500006620;1
200500006621;3
200500006622;5
200500006623;1
200500006624;1
200500006625;1
200500006626;1
200500006627;3
200500006628;1
200500006629;3
200500006630;3
200500006631;4
200500006632;4
200500006633;5
200500006634;3
200500006635;1
200500006636;5
200500006637;1
200500006638;5
200500006639;1
200500006640;5
200500006641;5
200500006642;1
200500006643;5
200500006644;4
200500006645;5
200500006646;3
200500006647;5
200500006648;1
200500006649;3
200500006650;1
200500006651;1
200500006652;5
200500006653;5
200500006654;1
200500006655;1
200500006656;1
200500006657;1
200500006658;3
200500006659;1
200500006660;4
200500006661;1
200500006662;1
200500006663;1
200500006664;1
200500006665;1
200500006666;1
200500006667;1
200500006668;5
200500006669;5
200500006670;3
200500006671;1
200500006672;1
200500006673;1
200500006674;5
200500006675;3
200500006676;5
200500006677;3
200500006678;3
200500006679;1
200500006680;3
200500006681;1
200500006682;5
200500006683;3
200500006684;1
200500006685;1
200500006686;1
200500006687;1
200500006688;1
200500006689;3
200500006690;1
200500006691;1
200500006692;1
200500006693;1
200500006694;1
200500006695;3
200500006696;2
200500006697;3
200500006698;1
200500006699;1
200500006700;5
200500006701;1
200500006702;3
200500006703;1
200500006704;3
200500006705;3
200500006706;1
200500006707;2
200500006708;2
200500006709;3
200500006710;1
200500006711;5
200500006712;2
200500006713;2
200500006714;5
200500006715;1
200500006716;1
200500006717;5
200500006718;1
200500006719;5
200500006720;1
200500006721;1
200500006722;1
200500006723;1
200500006724;1
200500006725;5
200500006726;2
200500006727;1
200500006728;5
200500006729;2
200500006730;5
200500006731;2
200500006732;1
200500006733;3
200500006734;1
200500006735;1
200500006736;3
200500006737;1
200500006738;1
200500006739;1
200500006740;1
200500006741;5
200500006742;1
200500006743;1
200500006744;1
200500006745;2
200500006746;2
200500006747;5
200500006748;1
200500006749;5
200500006750;2
200500006751;5
200500006752;1
200500006753;2
200500006754;1
200500006755;5
200500006756;1
200500006757;1
200500006758;1
200500006759;1
200500006760;1
200500006761;5
200500006762;1
200500006763;2
200500006764;1
200500006765;5
200500006766;5
200500006767;1
200500006768;2
200500006769;5
200500006770;1
200500006771;1
200500006772;1
200500006773;2
200500006774;1
200500006775;1
200500006776;1
200500006777;1
200500006778;1
200500006779;1
200500006780;2
200500006781;5
200500006782;1
200500006783;1
200500006784;1
200500006785;5
200500006786;1
200500006787;1
200500006788;1
200500006789;1
200500006790;1
200500006791;1
200500006792;1
200500006793;1
200500006794;1
200500006795;1
200500006796;5
200500006797;5
200500006798;5
200500006799;5
200500006800;5
200500006801;5
200500006802;5
200500006803;1
200500006804;1
200500006805;5
200500006806;1
200500006807;1
200500006808;5
200500006809;1
200500006810;1
200500006811;1
200500006812;1
200500006813;5
200500006814;1
200500006815;2
200500006816;2
200500006817;5
200500006818;5
200500006819;1
200500006820;1
200500006821;5
200500006822;1
200500006823;1
200500006824;1
200500006825;1
200500006826;1
200500006827;1
200500006828;1
200500006829;1
200500006830;1
200500006831;5
200500006832;1
200500006833;1
200500006834;5
200500006835;1
200500006836;1
200500006837;1
200500006838;2
200500006839;1
200500006840;1
200500006841;1
200500006842;1
200500006843;1
200500006844;1
200500006845;1
200500006846;1
200500006847;1
200500006848;1
200500006849;1
200500006850;1
200500006851;5
200500006852;1
200500006853;1
200500006854;5
200500006855;5
200500006856;1
200500006857;1
200500006858;1
200500006859;1
200500006860;1
200500006861;1
200500006862;1
200500006863;1
200500006864;5
200500006865;1
200500006866;1
200500006867;2
200500006868;5
200500006869;1
200500006870;1
200500006871;1
200500006872;5
200500006873;1
200500006874;1
200500006875;1
